304	11 
305	11 
306	21 
307	11 
308	2 
309	18 
310	4 6 25 
311	14 
312	6 
313	8 
314	4 
315	7 
316	11 
317	22 
318	18 
319	3 
320	25 
321	15 
322	4 
323	11 
324	19 
325	3 
326	21 
327	21 
328	25 
329	15 
330	15 
331	17 
332	19 
333	7 18 20 
334	22 
335	12 
336	15 
337	12 
338	9 
339	4 
340	10 
341	24 
342	15 
343	4 
344	8 
345	7 
346	11 
347	25 
348	6 
349	14 
350	14 
351	14 
352	22 
353	5 
354	25 
355	1 15 22 
356	14 
357	20 
358	15 
359	4 
360	10 
361	21 
362	11 
363	4 
364	4 
365	14 
366	6 17 23 
367	3 
368	4 
369	3 
370	14 
371	19 
372	6 
373	13 
374	22 
375	10 
376	19 
377	9 
378	6 
379	5 
380	5 
381	1 
382	5 
383	11 
384	6 
385	4 
386	14 
387	22 
388	1 
389	10 
390	8 
391	6 
392	22 
393	19 
394	11 
395	4 
396	4 12 17 
397	4 
398	1 
399	21 
400	16 
401	3 
402	22 
403	1 
404	5 
405	22 
406	19 
407	19 
408	6 
409	25 
410	21 
411	19 
412	12 
413	3 4 19 
414	19 
415	17 22 23 
416	1 
417	19 
418	23 
419	6 
420	24 
421	4 9 14 
422	21 
423	7 
424	1 2 9 
425	10 
426	4 
427	14 
428	10 
429	7 
430	9 
431	7 
432	11 
433	19 
434	3 
435	1 
436	4 
437	7 
438	3 
439	13 
440	19 
441	4 
442	9 
443	11 14 24 
444	12 
445	12 
446	3 
447	11 
448	12 
449	25 
450	25 
451	6 
452	11 
453	22 
454	1 
455	12 
456	25 
457	9 
458	3 
459	1 
460	19 
461	17 
462	11 
463	6 
464	4 
465	23 
466	25 
467	22 
468	6 
469	19 
470	2 
471	6 
472	1 
473	15 
474	4 6 12 
475	19 
476	4 
477	3 
478	23 
479	24 
480	6 
481	4 
482	20 
483	22 
484	15 
485	9 11 19 
486	12 
487	25 
488	4 
489	13 
490	25 
491	8 9 22 
492	3 
493	1 15 23 
494	10 
495	9 
496	2 
497	13 
498	6 
499	24 
500	12 
501	5 11 15 
502	13 
503	17 
504	17 
505	12 
506	10 
507	24 
508	2 
509	15 
510	19 
511	7 
512	11 
513	7 9 15 
514	4 
515	18 
516	23 
517	12 
518	12 13 15 
519	1 
520	15 
521	14 
522	4 11 19 
523	4 
524	6 
525	1 
526	19 
527	15 
528	16 
529	12 
530	17 
531	1 
532	12 
533	6 
534	19 
535	4 
536	15 
537	22 
538	22 
539	23 
540	13 
541	15 
542	10 
543	9 
544	5 
545	3 5 10 
546	3 
547	20 
548	8 
549	5 10 12 
550	7 
551	19 
552	25 
553	6 
554	1 13 20 
555	25 
556	4 10 19 
557	9 
558	12 
559	22 
560	5 
561	12 
562	22 
563	11 
564	21 
565	1 
566	5 7 25 
567	18 
568	17 
569	3 12 15 
570	15 
571	11 
572	11 
573	19 
574	14 
575	4 
576	4 
577	9 
578	4 
579	10 
580	4 
581	11 
582	22 
583	22 
584	15 
585	4 
586	2 
587	3 
588	16 
589	13 
590	10 
591	23 
592	1 
593	15 
594	23 
595	5 
596	6 
597	9 
598	13 19 21 
599	16 
600	3 
601	10 
602	20 
603	1 
604	11 
605	7 
606	20 
607	5 
608	4 
609	8 
610	1 
611	19 
612	14 
613	11 
614	18 
615	25 
616	13 
617	10 
618	1 
619	17 19 22 
620	1 
621	11 
622	2 
623	1 
624	17 
625	4 
626	11 
627	1 4 22 
628	17 
629	14 
630	16 
631	12 
632	7 22 25 
633	6 14 21 
634	7 
635	16 
636	5 6 10 
637	3 
638	9 
639	6 16 18 
640	6 14 19 
641	23 
642	12 
643	13 
644	21 
645	24 
646	6 
647	11 
648	9 
649	18 
650	22 
651	6 
652	22 
653	14 
654	19 
655	4 
656	4 
657	5 
658	18 
659	4 
660	21 
661	3 
662	15 
663	22 
664	14 19 21 
665	3 11 21 
666	5 
667	25 
668	19 
669	4 
670	7 
671	6 
672	23 
673	1 
674	14 
675	15 
676	14 
677	15 
678	13 
679	15 
680	8 
681	18 
682	1 9 19 
683	21 
684	19 
685	1 
686	12 
687	11 12 15 
688	7 
689	4 
690	23 
691	15 
692	12 
693	5 9 15 
694	21 
695	2 
696	21 
697	12 
698	14 
699	23 
700	6 
701	13 
702	12 
703	20 
704	18 
705	19 
706	23 
707	10 
708	2 
709	13 
710	4 
711	21 
712	15 
713	13 
714	6 
715	4 13 20 
716	4 6 22 
717	18 
718	6 
719	12 
720	13 
721	14 
722	14 
723	23 
724	15 
725	1 
726	14 
727	5 
728	19 
729	14 
730	15 
731	9 
732	6 
733	19 
734	19 
735	10 
736	12 
737	12 
738	25 
739	25 
740	25 
741	12 
742	5 
743	19 
744	11 
745	24 
746	12 
747	6 
748	4 
749	4 
750	21 
751	4 
752	15 
753	19 
754	12 
755	19 
756	22 
757	12 
758	23 
759	23 
760	16 
761	10 
762	23 
763	19 
764	19 
765	19 
766	14 
767	4 
768	1 
769	23 
770	15 
771	4 
772	5 
773	7 
774	25 
775	4 17 22 
776	15 
777	1 9 14 
778	4 11 12 
779	5 
780	19 
781	1 
782	1 
783	1 
784	10 
785	22 
786	22 
787	14 
788	5 
789	21 
790	4 
791	15 
792	3 
793	6 17 22 
794	22 
795	12 
796	15 
797	2 
798	19 
799	22 
800	14 
801	1 
802	22 
803	13 
804	9 
805	9 
806	7 9 22 
807	4 
808	25 
809	25 
810	17 
811	5 
812	15 
813	10 
814	4 
815	19 
816	1 
817	7 
818	19 
819	23 
820	21 
821	6 
822	11 
823	5 
824	25 
825	3 
826	3 
827	13 
828	16 
829	18 
830	15 
831	13 
832	18 
833	12 
834	25 
835	25 
836	3 
837	10 
838	20 
839	3 5 20 
840	5 7 15 
841	3 
842	1 
843	20 
844	7 
845	3 
846	18 
847	1 
848	5 
849	15 
850	13 
851	4 
852	8 
853	19 
854	25 
855	4 
856	12 
857	6 
858	8 
859	4 
860	17 
861	7 
862	3 9 16 
863	14 
864	15 
865	12 
866	18 
867	2 
868	23 
869	9 
870	24 
871	6 
872	3 
873	3 
874	25 
875	24 
876	25 
877	6 
878	6 
879	17 
880	10 
881	6 
882	10 
883	3 18 22 
884	20 
885	13 
886	14 
887	15 
888	3 
889	22 
890	9 
891	22 
892	6 
893	4 
894	1 
895	14 
896	11 
897	2 5 7 
898	19 
899	1 
900	15 
901	5 
902	22 
903	14 
904	4 
905	8 
906	4 
907	4 
908	24 
909	21 
910	15 
911	4 7 22 
912	1 
913	13 
914	4 
915	4 12 15 
916	14 
917	14 
918	13 
919	25 
920	1 4 5 
921	22 
922	21 
923	19 
924	22 
925	7 
926	12 
927	8 
928	20 
929	14 
930	11 
931	22 
932	14 
933	5 
934	4 
935	15 
936	6 
937	9 
938	2 
939	17 
940	1 
941	9 
942	4 9 25 
943	9 
944	17 
945	4 
946	4 
947	10 
948	10 
949	23 
950	7 
951	19 
952	15 
953	5 11 23 
954	24 
955	9 
956	1 
957	19 
958	1 
959	16 
960	18 
961	11 
962	4 
963	7 
964	10 
965	21 
966	16 
967	25 
968	19 
969	2 
970	6 14 16 
971	25 
972	24 
973	11 
974	15 
975	4 
976	25 
977	9 
978	7 
979	19 
980	3 
981	4 
982	5 
983	19 
984	6 
985	13 
986	7 
987	15 
988	6 
989	4 
990	21 
991	15 
992	18 
993	5 
994	14 
995	10 
996	19 
997	1 
998	3 
999	23 
1000	9 
1001	19 
1002	4 
1003	4 
1004	12 
1005	14 
1006	22 
1007	13 
1008	7 
1009	15 
1010	22 
1011	19 
1012	11 
1013	25 
1014	22 
1015	10 
1016	7 
1017	5 
1018	18 
1019	4 
1020	6 11 25 
1021	7 
1022	9 21 22 
1023	24 
1024	2 
1025	25 
1026	3 
1027	11 
1028	7 
1029	2 
1030	7 
1031	6 
1032	4 13 25 
1033	10 
1034	24 
1035	15 
1036	15 
1037	7 
1038	22 
1039	11 18 19 
1040	21 
1041	20 
1042	6 
1043	3 
1044	18 
1045	1 3 23 
1046	11 19 22 
1047	22 
1048	5 
1049	9 
1050	22 
1051	9 
1052	4 
1053	12 
1054	4 19 22 
1055	21 
1056	17 
1057	15 
1058	21 
1059	18 
1060	19 
1061	8 
1062	1 
1063	15 
1064	11 
1065	19 
1066	3 
1067	19 
1068	1 
1069	4 
1070	9 
1071	18 
1072	18 
1073	6 
1074	13 
1075	20 
1076	4 20 23 
1077	5 
1078	6 
1079	3 
1080	4 5 12 
1081	10 
1082	10 15 21 
1083	7 12 25 
1084	9 
1085	22 
1086	11 
1087	22 
1088	21 
1089	6 7 14 
1090	22 
1091	16 
1092	12 
1093	9 
1094	22 
1095	5 
1096	19 
1097	11 
1098	9 
1099	12 
1100	24 
1101	3 23 24 
1102	5 
1103	22 
1104	10 
1105	4 
1106	18 
1107	11 
1108	5 17 19 
1109	15 
1110	1 
1111	14 
1112	12 
1113	25 
1114	1 
1115	4 
1116	7 
1117	1 5 14 
1118	18 
1119	4 
1120	6 12 19 
1121	20 
1122	22 
1123	21 
1124	2 
1125	15 
1126	11 
1127	4 
1128	3 
1129	4 
1130	11 
1131	2 11 19 
1132	6 
1133	4 
1134	23 
1135	19 
1136	4 
1137	2 
1138	22 
1139	3 12 15 
1140	15 
1141	11 
1142	7 
1143	4 
1144	12 
1145	4 
1146	2 
1147	10 
1148	1 
1149	13 
1150	16 
1151	3 6 21 
1152	3 
1153	6 
1154	5 
1155	25 
1156	17 
1157	13 
1158	9 
1159	4 
1160	1 
1161	20 
1162	15 
1163	2 4 15 
1164	22 
1165	23 
1166	5 
1167	10 
1168	11 
1169	17 
1170	19 
1171	16 19 25 
1172	16 
1173	20 
1174	11 
1175	22 
1176	9 
1177	13 
1178	4 7 19 
1179	4 
1180	1 
1181	17 
1182	25 
1183	3 
1184	4 
1185	19 
1186	15 
1187	23 
1188	25 
1189	9 
1190	19 
1191	5 
1192	25 
1193	17 
1194	3 
1195	2 
1196	9 
1197	22 
1198	9 14 19 
1199	2 
1200	22 
1201	10 
1202	12 17 20 
1203	19 
1204	12 
1205	15 
1206	21 
1207	16 
1208	15 
1209	3 
1210	23 
1211	15 
1212	12 
1213	19 
1214	1 
1215	12 
1216	19 
1217	19 
1218	19 
1219	19 
1220	10 
1221	7 
1222	3 
1223	15 
1224	21 
1225	19 
1226	17 
1227	11 
1228	16 
1229	15 
1230	1 
1231	3 
1232	7 
1233	4 
1234	19 
1235	15 
1236	11 
1237	5 
1238	6 
1239	13 
1240	15 
1241	23 
1242	4 
1243	12 
1244	18 
1245	3 
1246	22 
1247	11 
1248	6 
1249	15 
1250	17 
1251	1 13 19 
1252	11 
1253	19 
1254	1 
1255	18 
1256	5 
1257	4 
1258	13 
1259	13 
1260	3 
1261	4 
1262	5 
1263	7 
1264	22 
1265	13 
1266	14 17 25 
1267	12 
1268	2 
1269	12 
1270	5 
1271	2 
1272	14 
1273	5 
1274	15 
1275	2 
1276	22 
1277	22 
1278	12 
1279	10 
1280	19 
1281	19 
1282	14 
1283	11 
1284	22 
1285	16 
1286	7 
1287	18 
1288	9 
1289	12 
1290	5 
1291	4 
1292	1 13 19 
1293	25 
1294	3 
1295	5 
1296	14 
1297	19 
1298	24 
1299	3 7 12 
1300	24 
1301	6 
1302	4 
1303	8 
1304	18 
1305	22 
1306	19 
1307	19 
1308	19 
1309	11 
1310	22 
1311	13 
1312	19 
1313	12 
1314	19 
1315	9 
1316	4 
1317	5 
1318	8 
1319	18 
1320	11 
1321	1 4 6 
1322	6 
1323	5 
1324	21 
1325	6 
1326	19 
1327	10 13 23 
1328	18 
1329	4 
1330	16 
1331	5 
1332	25 
1333	25 
1334	11 
1335	22 
1336	1 
1337	22 
1338	1 
1339	4 
1340	19 
1341	17 
1342	15 
1343	13 
1344	12 
1345	4 
1346	3 19 21 
1347	19 
1348	11 
1349	7 
1350	7 
1351	14 15 19 
1352	15 
1353	20 
1354	10 
1355	8 
1356	11 
1357	19 
1358	15 
1359	25 
1360	11 
1361	10 
1362	15 
1363	7 
1364	19 
1365	1 
1366	23 
1367	21 
1368	12 
1369	4 
1370	20 
1371	10 12 13 
1372	9 
1373	23 
1374	9 
1375	20 
1376	22 
1377	7 
1378	13 
1379	9 
1380	19 
1381	24 
1382	1 
1383	21 
1384	21 
1385	6 
1386	12 
1387	1 
1388	21 
1389	9 
1390	12 
1391	25 
1392	19 
1393	24 
1394	3 
1395	23 
1396	12 
1397	13 
1398	6 10 22 
1399	19 
1400	14 
1401	3 
1402	19 
1403	1 
1404	9 
1405	19 
1406	13 
1407	9 
1408	15 
1409	25 
1410	12 
1411	19 
1412	25 
1413	22 
1414	18 
1415	9 
1416	4 7 19 
1417	11 
1418	18 
1419	5 
1420	9 
1421	23 
1422	6 
1423	3 
1424	22 
1425	25 
1426	4 
1427	9 
1428	12 
1429	18 
1430	22 
1431	19 
1432	15 
1433	11 
1434	6 
1435	6 8 19 
1436	15 
1437	25 
1438	1 
1439	11 
1440	18 
1441	4 
1442	4 6 12 
1443	21 
1444	6 8 14 
1445	15 
1446	7 
1447	7 
1448	9 
1449	20 
1450	17 
1451	9 
1452	25 
1453	3 
1454	12 
1455	4 
1456	3 
1457	19 
1458	19 
1459	15 
1460	1 
1461	22 
1462	4 
1463	16 21 22 
1464	25 
1465	19 
1466	17 
1467	5 
1468	9 15 19 
1469	8 
1470	1 11 22 
1471	14 
1472	16 
1473	9 
1474	19 
1475	1 10 15 
1476	23 
1477	9 
1478	2 
1479	6 
1480	9 18 20 
1481	12 
1482	7 
1483	8 
1484	5 
1485	10 
1486	21 
1487	12 
1488	24 
1489	7 
1490	9 
1491	13 
1492	2 
1493	15 
1494	4 
1495	7 
1496	22 
1497	24 
1498	4 
1499	9 
1500	4 16 25 
1501	1 2 23 
1502	2 
1503	15 
1504	25 
1505	15 
1506	4 12 23 
1507	1 
1508	25 
1509	11 
1510	15 17 22 
1511	16 
1512	4 
1513	11 
1514	9 
1515	3 4 15 
1516	15 22 25 
1517	4 
1518	10 
1519	11 
1520	2 
1521	11 
1522	22 
1523	12 
1524	11 
1525	4 14 19 
1526	2 
1527	19 
1528	4 
1529	14 
1530	14 
1531	10 
1532	16 
1533	5 
1534	4 13 18 
1535	7 
1536	12 
1537	5 
1538	3 
1539	9 
1540	3 
1541	3 7 12 
1542	15 
1543	6 
1544	19 
1545	22 
1546	6 
1547	15 
1548	19 
1549	7 
1550	9 
1551	1 
1552	4 
1553	5 
1554	3 
1555	8 
1556	22 
1557	22 
1558	12 
1559	3 
1560	4 
1561	10 
1562	9 14 21 
1563	19 
1564	12 
1565	10 
1566	25 
1567	13 
1568	7 
1569	18 
1570	9 
1571	1 
1572	6 
1573	18 
1574	4 
1575	4 
1576	15 
1577	19 
1578	4 
1579	19 
1580	7 
1581	15 
1582	4 
1583	4 
1584	11 
1585	11 
1586	4 
1587	19 
1588	12 
1589	5 
1590	16 
1591	11 
1592	19 
1593	23 
1594	18 
1595	14 
1596	13 15 19 
1597	3 8 13 
1598	13 
1599	4 
1600	19 
1601	1 
1602	4 
1603	13 
1604	8 
1605	2 
1606	9 
1607	12 
1608	13 
1609	7 12 14 
1610	19 
1611	18 
1612	1 
1613	16 
1614	4 15 25 
1615	4 10 13 
1616	3 13 15 
1617	19 
1618	11 
1619	9 
1620	6 
1621	8 11 12 
1622	6 
1623	23 
1624	3 
1625	25 
1626	1 
1627	1 13 21 
1628	21 
1629	22 
1630	15 
1631	9 
1632	11 
1633	10 
1634	9 
1635	15 
1636	12 
1637	17 
1638	21 
1639	14 
1640	1 
1641	19 
1642	13 
1643	9 
1644	19 
1645	15 
1646	1 
1647	5 
1648	19 
1649	15 
1650	15 
1651	9 
1652	16 
1653	1 10 23 
1654	18 
1655	4 7 19 
1656	9 
1657	23 
1658	4 
1659	6 
1660	21 
1661	6 15 22 
1662	3 
1663	1 5 14 
1664	19 
1665	12 
1666	7 
1667	12 
1668	22 
1669	2 
1670	11 
1671	7 15 22 
1672	22 
1673	8 
1674	3 14 21 
1675	6 
1676	19 
1677	2 
1678	5 
1679	15 
1680	6 10 16 
1681	16 
1682	18 
1683	4 
1684	25 
1685	23 
1686	23 
1687	25 
1688	3 5 15 
1689	14 
1690	11 15 19 
1691	22 
1692	10 
1693	21 
1694	2 
1695	17 
1696	4 
1697	7 
1698	14 
1699	1 
1700	6 
1701	14 
1702	12 
1703	2 3 13 
1704	4 8 14 
1705	4 
1706	12 
1707	22 
1708	12 
1709	5 
1710	25 
1711	3 11 12 
1712	4 
1713	1 6 22 
1714	13 
1715	21 
1716	7 
1717	10 
1718	20 
1719	12 
1720	25 
1721	22 
1722	4 
1723	16 
1724	19 
1725	5 
1726	5 
1727	5 
1728	10 
1729	4 
1730	25 
1731	8 
1732	25 
1733	21 
1734	12 
1735	19 
1736	17 
1737	25 
1738	25 
1739	10 
1740	11 
1741	3 15 16 
1742	4 12 22 
1743	19 
1744	15 
1745	9 
1746	19 
1747	9 
1748	5 
1749	17 
1750	25 
1751	16 
1752	3 
1753	23 
1754	6 
1755	23 
1756	11 
1757	5 
1758	16 
1759	7 
1760	11 
1761	15 
1762	10 
1763	1 3 6 
1764	1 
1765	4 
1766	17 
1767	23 
1768	22 
1769	6 
1770	25 
1771	14 
1772	11 
1773	12 
1774	23 
1775	9 
1776	25 
1777	1 
1778	19 
1779	8 
1780	23 
1781	3 4 5 
1782	8 
1783	9 
1784	9 
1785	3 14 25 
1786	11 
1787	18 
1788	16 19 22 
1789	1 
1790	2 
1791	16 
1792	12 14 15 
1793	6 
1794	6 
1795	10 
1796	19 
1797	6 
1798	19 
1799	5 
1800	23 
1801	24 
1802	15 
1803	22 
1804	18 
1805	11 
1806	19 
1807	4 
1808	25 
1809	19 
1810	15 21 24 
1811	22 
1812	1 
1813	25 
1814	6 
1815	6 
1816	21 22 24 
1817	19 
1818	13 
1819	13 
1820	12 
1821	19 
1822	4 
1823	12 
1824	9 
1825	12 
1826	25 
1827	6 
1828	19 
1829	10 
1830	11 22 24 
1831	15 
1832	3 
1833	19 
1834	22 
1835	11 
1836	7 
1837	10 
1838	1 
1839	1 
1840	10 12 19 
1841	9 
1842	19 
1843	10 
1844	19 
1845	20 
1846	25 
1847	11 13 15 
1848	25 
1849	13 
1850	23 
1851	25 
1852	8 
1853	25 
1854	8 18 23 
1855	16 
1856	2 
1857	10 
1858	7 
1859	13 
1860	12 
1861	23 
1862	22 
1863	24 
1864	19 
1865	13 
1866	14 
1867	13 
1868	13 
1869	8 
1870	9 
1871	19 
1872	14 
1873	10 
1874	10 
1875	21 
1876	1 2 22 
1877	12 17 22 
1878	4 17 22 
1879	21 
1880	13 
1881	9 
1882	11 
1883	5 
1884	1 
1885	14 
1886	15 
1887	21 
1888	5 
1889	22 
1890	12 
1891	22 
1892	9 
1893	20 
1894	3 
1895	11 
1896	7 
1897	14 
1898	14 21 25 
1899	4 
1900	15 
1901	25 
1902	6 
1903	13 
1904	3 
1905	2 4 20 
1906	3 
1907	1 
1908	4 
1909	4 
1910	8 
1911	21 
1912	15 
1913	23 
1914	13 
1915	22 
1916	3 
1917	11 
1918	6 
1919	15 
1920	15 
1921	22 
1922	4 
1923	19 
1924	6 
1925	10 13 22 
1926	4 14 19 
1927	24 
1928	15 
1929	5 
1930	1 19 25 
1931	4 
1932	23 
1933	14 
1934	15 22 25 
1935	10 
1936	15 
1937	16 
1938	3 21 22 
1939	25 
1940	4 
1941	14 
1942	3 
1943	5 
1944	13 
1945	9 
1946	13 
1947	5 
1948	1 
1949	14 16 21 
1950	22 
1951	20 
1952	3 
1953	7 
1954	15 
1955	22 
1956	4 
1957	18 
1958	12 13 18 
1959	25 
1960	3 
1961	2 12 22 
1962	5 
1963	11 
1964	24 
1965	16 
1966	15 
1967	17 
1968	6 
1969	5 7 12 
1970	11 
1971	3 7 12 
1972	4 
1973	16 
1974	22 
1975	14 
1976	16 
1977	3 
1978	5 
1979	15 
1980	25 
1981	1 
1982	19 
1983	14 
1984	7 
1985	16 
1986	22 
1987	9 
1988	4 
1989	23 
1990	24 
1991	4 
1992	8 
1993	12 
1994	4 
1995	25 
1996	13 
1997	9 12 13 
1998	4 19 21 
1999	10 
2000	5 
2001	1 
2002	15 
2003	16 
2004	8 
2005	19 
2006	19 
2007	3 
2008	12 14 23 
2009	8 
2010	12 
2011	25 
2012	11 
2013	22 
2014	3 
2015	10 14 17 
2016	6 
2017	13 
2018	23 
2019	9 
2020	5 
2021	1 
2022	1 
2023	5 
2024	4 
2025	12 15 18 
2026	9 
2027	4 
2028	15 
2029	15 
2030	12 
2031	5 
2032	3 
2033	5 
2034	24 
2035	14 
2036	15 
2037	1 
2038	17 
2039	3 
2040	17 
2041	15 
2042	3 10 19 
2043	11 
2044	7 
2045	12 
2046	19 
2047	4 8 20 
2048	22 
2049	4 18 24 
2050	9 
2051	21 
2052	4 
2053	15 
2054	4 6 23 
2055	25 
2056	19 
2057	10 14 25 
2058	9 
2059	7 
2060	11 
2061	22 
2062	20 
2063	1 11 20 
2064	3 
2065	25 
2066	15 
2067	19 
2068	25 
2069	2 
2070	3 
2071	23 
2072	22 
2073	23 
2074	12 
2075	23 
2076	12 
2077	5 11 15 
2078	1 
2079	19 
2080	14 
2081	15 
2082	3 22 24 
2083	2 
2084	1 
2085	17 
2086	12 
2087	24 
2088	13 
2089	14 
2090	19 
2091	3 
2092	12 
2093	3 
2094	13 
2095	7 
2096	4 14 23 
2097	6 
2098	22 
2099	23 
2100	5 
2101	3 
2102	6 
2103	12 
2104	4 
2105	21 
2106	11 
2107	3 
2108	18 
2109	5 
2110	6 
2111	15 
2112	4 17 22 
2113	14 
2114	8 
2115	14 
2116	18 
2117	7 
2118	11 
2119	21 
2120	12 
2121	9 
2122	11 
2123	4 
2124	15 
2125	12 
2126	17 
2127	12 
2128	23 
2129	4 
2130	5 19 22 
2131	21 
2132	4 
2133	3 5 9 
2134	7 
2135	23 
2136	12 
2137	9 
2138	19 
2139	20 
2140	15 
2141	2 
2142	18 
2143	9 
2144	19 
2145	14 22 25 
2146	19 
2147	9 
2148	1 6 15 
2149	4 
2150	11 
2151	9 12 25 
2152	9 
2153	24 
2154	11 
2155	15 
2156	4 5 19 
2157	8 
2158	17 
2159	7 
2160	12 
2161	19 
2162	6 16 22 
2163	5 
2164	12 
2165	24 
2166	7 12 19 
2167	15 
2168	15 
2169	1 
2170	13 
2171	4 15 24 
2172	7 
2173	12 
2174	22 
2175	15 
2176	25 
2177	24 
2178	25 
2179	1 
2180	22 
2181	14 
2182	22 
2183	18 
2184	12 
2185	11 
2186	25 
2187	25 
2188	1 
2189	9 
2190	11 
2191	6 7 25 
2192	9 12 17 
2193	7 
2194	12 
2195	16 
2196	6 
2197	17 
2198	24 
2199	15 
2200	6 
2201	22 
2202	12 15 16 
2203	1 
2204	18 
2205	9 
2206	1 
2207	24 
2208	24 
2209	22 
2210	12 
2211	12 
2212	17 
2213	19 
2214	15 
2215	4 
2216	4 
2217	8 
2218	17 
2219	25 
2220	11 
2221	23 
2222	3 
2223	7 
2224	5 11 13 
2225	12 
2226	11 
2227	1 
2228	4 
2229	3 
2230	3 15 17 
2231	25 
2232	10 
2233	19 
2234	11 
2235	3 
2236	1 
2237	15 
2238	4 
2239	12 
2240	9 
2241	8 
2242	25 
2243	23 
2244	12 
2245	14 
2246	4 10 17 
2247	15 
2248	16 
2249	19 
2250	10 12 18 
2251	14 
2252	15 
2253	10 
2254	1 
2255	7 
2256	1 11 12 
2257	3 
2258	8 
2259	4 
2260	15 
2261	7 
2262	7 22 23 
2263	4 5 12 
2264	4 
2265	6 
2266	22 
2267	2 5 6 
2268	16 
2269	13 
2270	10 
2271	6 
2272	4 
2273	7 
2274	12 
2275	19 
2276	25 
2277	11 
2278	15 
2279	4 10 11 
2280	4 21 22 
2281	12 
2282	22 
2283	1 
2284	2 
2285	13 
2286	4 
2287	18 
2288	1 
2289	6 18 22 
2290	4 
2291	15 
2292	1 
2293	10 
2294	14 
2295	19 
2296	15 
2297	5 
2298	20 
2299	15 
2300	13 
2301	11 
2302	16 
2303	4 
2304	22 
2305	3 9 20 
2306	13 
2307	13 21 22 
2308	19 
2309	4 
2310	4 9 14 
2311	1 
2312	15 
2313	5 
2314	12 
2315	7 11 19 
2316	5 
2317	6 13 23 
2318	11 
2319	7 
2320	22 
2321	11 22 25 
2322	16 
2323	15 
2324	18 
2325	22 
2326	23 
2327	5 
2328	8 
2329	6 
2330	1 
2331	9 
2332	5 18 25 
2333	3 
2334	6 7 16 
2335	13 
2336	5 
2337	25 
2338	10 
2339	2 
2340	15 19 22 
2341	9 
2342	24 
2343	9 
